,Unnamed: 0.1,year,weight,value,number_harvesters,price_per_lb,clusters,cluster
748,3158,2017,2867654.48,12757392.81,189,4.448720339,2,dark purple
749,3159,2017,877352.05,3594255.78,31,4.096708704,0,pink
750,3160,2017,2132747.8,8791776.595,155,4.122276715,2,dark purple
751,3161,2017,517882.56,1989259.897,24,3.841140928,0,pink
752,3162,2017,334543.4,1281859.715,27,3.831669419,0,pink
753,3163,2017,57462.21,253494.002,9,4.411490648,0,pink
754,3164,2017,392763.6,1691179.035,33,4.305844623,0,pink
755,3165,2017,730746.0,2929068.65,32,4.008326628,0,pink
756,3166,2017,1321343.05,5376228.143,80,4.068760299,0,pink
757,3167,2017,482335.6,1983399.735,43,4.112074114,0,pink
758,3168,2017,2017147.59,8692421.765,93,4.309264135,2,dark purple
759,3169,2017,3679987.0,13420715.16,172,3.646946351,2,dark purple
760,3170,2017,273065.5,1227932.775,47,4.49684334,0,pink
761,3171,2017,1770682.5,6746134.065,63,3.809906104,2,dark purple
762,3172,2017,15610054.0,57085219.58,413,3.656952089,1,purple
763,3173,2017,2450212.28,9094949.219,108,3.711902554,2,dark purple
764,3174,2017,2051267.7,7878420.975,102,3.840757096,2,dark purple
765,3175,2017,8561446.65,36349614.01,229,4.245732701,1,purple
766,3176,2017,42203.87,193549.081,12,4.586050545,0,pink
767,3177,2017,86916.99,325220.16,14,3.741732888,0,pink
768,3178,2017,721892.05,3556429.745,25,4.926539564,0,pink
769,3428,2018,1403373.0,5103269.65,68,3.636431405,0,pink
770,3429,2018,1558182.58,6677176.067,79,4.28523342,2,dark purple
771,3430,2018,1120182.9,4677826.677,76,4.175949014,0,pink
772,3431,2018,2459326.4,10574231.45,116,4.299645403,2,dark purple
773,3432,2018,6955277.4,21700428.13,304,3.119994629,2,dark purple
774,3433,2018,158313.3,689814.92,15,4.357277121,0,pink
775,3434,2018,1102903.67,4421359.997,59,4.008836055,0,pink
776,3435,2018,67190.5,306926.575,12,4.568005522,0,pink
777,3436,2018,1761481.8,8049927.595,103,4.56997489,2,dark purple
778,3437,2018,750990.5,2822042.05,53,3.757759985,0,pink
779,3438,2018,2781.0,12711.991,3,4.571014383,0,pink
780,3439,2018,119983.0,494294.35,10,4.119703208,0,pink
781,3440,2018,58011.8,304013.9,17,5.240552784,0,pink
782,3441,2018,1052115.9,4931357.66,37,4.687085957,0,pink
783,3442,2018,531960.2,2240990.75,61,4.212703789,0,pink
784,3443,2018,2295812.0,8165965.6,54,3.556896471,2,dark purple
785,3444,2018,2839919.1,12134270.98,108,4.27275234,2,dark purple
786,3445,2018,2297701.25,10938798.1,73,4.760757344,2,dark purple
787,3446,2018,1410579.5,4315707.275,66,3.059527857,0,pink
788,3447,2018,870488.0,3696519.626,23,4.246491193,0,pink
789,3448,2018,939995.16,4273327.823,40,4.546116836,0,pink
790,3449,2018,62099.0,260202.1,5,4.190117393,0,pink
791,3450,2018,349609.7,1612563.025,56,4.612466488,0,pink
792,3451,2018,454678.7,2219820.89,16,4.882174797,0,pink
793,3452,2018,153998.0,670850.51,5,4.356228717,0,pink
794,3453,2018,5026665.0,23594041.49,163,4.693776389,2,dark purple
795,3454,2018,491651.0,1955136.04,26,3.976674592,0,pink
796,3455,2018,379564.8,1520400.52,31,4.005641514,0,pink
797,3456,2018,2434797.25,10278951.53,115,4.221686849,2,dark purple
798,3457,2018,1963718.48,8660663.074,69,4.410338428,2,dark purple
799,3458,2018,3291335.3,9958899.073,200,3.025792928,2,dark purple
800,3459,2018,376113.3,1637647.305,20,4.35413293,0,pink
801,3460,2018,1455530.01,6581655.851,64,4.521827654,2,dark purple
802,3461,2018,430116.25,1813802.113,12,4.217004387,0,pink
803,3462,2018,319827.2,1255408.15,18,3.925270115,0,pink
804,3463,2018,1798822.2,5482057.55,71,3.047581662,0,pink
805,3464,2018,2843429.81,10006415.6,90,3.519135786,2,dark purple
806,3465,2018,115539.7,464919.855,13,4.023897024,0,pink
807,3466,2018,1367815.4,6020160.317,48,4.401295904,0,pink
808,3467,2018,1602695.77,7046330.023,69,4.396548712,2,dark purple
809,3468,2018,570594.85,2531918.188,19,4.43733095,0,pink
810,3469,2018,10776478.66,44465014.1,525,4.126117214,1,purple
811,3470,2018,2768925.0,11979698.6,72,4.326479988,2,dark purple
812,3471,2018,63909.6,307307.8,17,4.808476348,0,pink
813,3472,2018,1669713.0,6754783.75,70,4.045475929,2,dark purple
814,3473,2018,3986886.75,18325175.05,198,4.596362074,2,dark purple
815,3474,2018,911749.55,3746205.29,25,4.108809585,0,pink
816,3475,2018,1808846.89,7859003.996,107,4.344759106,2,dark purple
817,3476,2018,577541.12,2315374.023,22,4.009020211,0,pink
818,3477,2018,347088.4,1336769.68,31,3.851381031,0,pink
819,3478,2018,304.0,1368.0,4,4.5,0,pink
820,3479,2018,530024.65,2296018.225,30,4.331908384,0,pink
821,3480,2018,322712.02,1317527.55,32,4.082672688,0,pink
822,3481,2018,66242.7,284404.37,4,4.293369232,0,pink
823,3482,2018,778851.0,3419481.87,25,4.39041854,0,pink
824,3483,2018,1605394.25,7010663.99,79,4.366942257,2,dark purple
825,3484,2018,401837.0,1141240.0,15,2.840057038,0,pink
826,3485,2018,29574.0,132026.9,5,4.464289579,0,pink
827,3486,2018,607697.5,2610313.925,40,4.295416593,0,pink
828,3487,2018,1837532.2,7961096.62,96,4.332493667,2,dark purple
829,3488,2018,4036886.47,16274236.84,148,4.031383335,2,dark purple
830,3489,2018,264323.5,1260933.45,31,4.7704175,0,pink
831,3490,2018,1675915.0,6514294.875,67,3.887007918,2,dark purple
832,3491,2018,15143775.25,57626699.09,385,3.805306018,1,purple
833,3492,2018,36290.59,146672.15,8,4.041602796,0,pink
834,3493,2018,2202129.22,8406179.902,106,3.817296381,2,dark purple
835,3494,2018,2082851.0,8547988.45,95,4.103984611,2,dark purple
836,3495,2018,8916571.0,39205653.38,214,4.396942881,1,purple
837,3496,2018,70731.2,305980.845,8,4.325967112,0,pink
838,3497,2018,1788093.63,6138146.09,41,3.432787851,0,pink
839,3498,2018,113816.26,428150.07,10,3.76176541,0,pink
840,3499,2018,8134.71,34742.39,4,4.270882429,0,pink
841,3500,2018,284645.05,1332893.896,12,4.682652644,0,pink
842,3501,2018,540122.0,2718448.35,9,5.03302652,0,pink
843,3738,2019,992502.0,4264344.4,59,4.296560007,0,pink
844,3739,2019,1124883.48,5666011.086,72,5.036975995,0,pink
845,3740,2019,1127602.74,5793218.089,46,5.137641018,0,pink
846,3741,2019,2518741.3,13138670.48,127,5.216363618,2,dark purple
847,3742,2019,5993013.0,21618064.99,302,3.607211429,2,dark purple
848,3743,2019,253787.02,1224356.755,37,4.824347419,0,pink
849,3744,2019,124895.2,632536.95,14,5.064541712,0,pink
850,3745,2019,755180.49,3689414.081,61,4.885473248,0,pink
851,3746,2019,382058.1,2028600.595,47,5.309665192,0,pink
852,3747,2019,1156637.65,6093919.718,82,5.26865066,0,pink
853,3748,2019,625249.85,2899441.04,59,4.637251876,0,pink
854,3749,2019,368043.0,1786331.0,22,4.853593194,0,pink
855,3750,2019,4977.75,26414.8,3,5.306574255,0,pink
856,3751,2019,68964.5,328013.0,6,4.756258655,0,pink
857,3752,2019,43621.0,235898.9,13,5.407920497,0,pink
858,3753,2019,824806.4,4315567.125,37,5.232218282,0,pink
859,3754,2019,1931663.0,7856353.1,53,4.067144787,2,dark purple
860,3755,2019,2294859.9,11484791.75,113,5.004572066,2,dark purple
861,3756,2019,1984287.7,10971989.35,79,5.529434744,2,dark purple
862,3757,2019,1233461.0,4561287.495,56,3.697958423,0,pink
863,3758,2019,774383.59,4044023.122,38,5.222247959,0,pink
864,3759,2019,57655.0,298685.0,6,5.18055676,0,pink
865,3760,2019,336673.45,1743931.85,54,5.179891227,0,pink
866,3761,2019,300429.3,1625300.01,14,5.409925097,0,pink
867,3762,2019,132506.0,678764.87,5,5.122521773,0,pink
868,3763,2019,4974067.95,26621592.21,175,5.352076505,2,dark purple
869,3764,2019,247102.0,889922.85,19,3.601439284,0,pink
870,3765,2019,305736.0,1473041.0,17,4.818016197,0,pink
871,3766,2019,349943.5,1674398.205,31,4.78476727,0,pink
872,3767,2019,3226626.24,16353675.32,139,5.068351307,2,dark purple
873,3768,2019,1881245.35,9670324.063,67,5.140384301,2,dark purple
874,3769,2019,2929281.8,10324722.66,173,3.524660092,2,dark purple
875,3770,2019,7655.0,49064.1,3,6.409418681,0,pink
876,3771,2019,265703.76,1328258.883,17,4.999021779,0,pink
877,3772,2019,1189364.46,6138493.347,61,5.161154174,0,pink
878,3773,2019,410294.84,2118486.745,11,5.163327779,0,pink
879,3774,2019,428373.62,2173230.47,29,5.073212655,0,pink
880,3775,2019,1578650.5,6180029.785,69,3.914754903,0,pink
881,3776,2019,2803828.5,12268862.89,109,4.375753685,2,dark purple
882,3777,2019,393700.3,2041320.34,20,5.184960083,0,pink
883,3778,2019,1139814.1,5801967.033,43,5.090274838,0,pink
884,3779,2019,491419.6,2567973.075,20,5.225622004,0,pink
885,3780,2019,220021.49,1101079.147,20,5.004416373,0,pink
886,3781,2019,33819.38,166128.795,5,4.912236564,0,pink
887,3782,2019,2524889.25,12955727.85,72,5.131206389,2,dark purple
888,3783,2019,125606.0,672573.55,11,5.354629158,0,pink
889,3784,2019,1440949.82,7191692.72,69,4.990939046,2,dark purple
890,3785,2019,2817178.33,14974323.52,226,5.315362311,2,dark purple
891,3786,2019,875684.0,4375038.25,29,4.996138162,0,pink
892,3787,2019,529002.56,2603915.47,23,4.922311661,0,pink
893,3788,2019,276880.1,1322713.94,28,4.777208402,0,pink
894,3789,2019,45792.37,230020.61,10,5.023120882,0,pink
895,3790,2019,638339.08,3361831.845,38,5.26652989,0,pink
896,3791,2019,577205.0,3019053.2,24,5.230469591,0,pink
897,3792,2019,1243982.55,6274500.945,89,5.043881801,0,pink
898,3793,2019,468297.5,2371132.475,36,5.063303723,0,pink
899,3794,2019,2129083.3,11151956.37,127,5.237914538,2,dark purple
900,3795,2019,3812299.46,18445244.76,152,4.838351487,2,dark purple
901,3796,2019,1578752.2,7183198.225,61,4.549921276,2,dark purple
902,3797,2019,10885563.55,51415857.46,403,4.723306903,1,purple
903,3798,2019,104872.0,502299.05,9,4.789639275,0,pink
904,3799,2019,1942243.93,8715928.45,94,4.487556025,2,dark purple
905,3800,2019,1731667.0,8454712.05,86,4.882412179,2,dark purple
906,3801,2019,7605992.6,39191635.07,214,5.15273116,1,purple
907,3802,2019,109875.97,576110.825,9,5.243283176,0,pink
908,3803,2019,86805.79,401583.245,10,4.626226488,0,pink
909,3804,2019,654704.82,3551950.441,23,5.425270034,0,pink
910,4039,2020,1195520.64,5095455.864,70,4.262122872,0,pink
911,4040,2020,1141768.03,5024406.893,68,4.40054964,0,pink
912,4041,2020,1031844.8,4846479.888,44,4.696907799,0,pink
913,4042,2020,1933068.9,8841972.2,91,4.574059517,2,dark purple
914,4043,2020,5684260.3,17651647.09,281,3.105355166,2,dark purple
915,4044,2020,631276.0,2678022.0,44,4.242236359,0,pink
916,4045,2020,153180.8,654295.325,11,4.271392531,0,pink
917,4046,2020,793635.65,3149131.836,60,3.967981826,0,pink
918,4047,2020,383177.1,1751437.465,39,4.570830211,0,pink
919,4048,2020,1279146.17,5747716.602,62,4.493400939,0,pink
920,4049,2020,564724.0,2223946.79,51,3.93811276,0,pink
921,4050,2020,77566.84,289030.62,9,3.726213676,0,pink
922,4051,2020,50006.0,232019.25,12,4.639828221,0,pink
923,4052,2020,823470.1,3773330.295,39,4.582231091,0,pink
924,4053,2020,2020096.5,8423202.65,52,4.169703106,2,dark purple
925,4054,2020,2206451.5,9579935.455,104,4.341783835,2,dark purple
926,4055,2020,1833566.6,8753265.9,65,4.773901259,2,dark purple
927,4056,2020,1151198.5,3603337.445,45,3.130074826,0,pink
928,4057,2020,755051.6,3675624.18,41,4.868043694,0,pink
929,4058,2020,369866.94,1678498.59,56,4.53811468,0,pink
930,4059,2020,223481.81,1065381.09,11,4.76719376,0,pink
931,4060,2020,165834.99,731186.3,9,4.409119571,0,pink
932,4061,2020,4117244.7,19112713.17,159,4.64211252,2,dark purple
933,4062,2020,209000.0,845434.05,15,4.045138995,0,pink
934,4063,2020,363751.0,1549531.35,15,4.259868289,0,pink
935,4064,2020,396839.0,1689224.4,27,4.256699568,0,pink
936,4065,2020,2683622.38,11864595.91,122,4.421112299,2,dark purple
937,4066,2020,2179263.01,10157404.38,57,4.660935524,2,dark purple
938,4067,2020,2135527.6,6865855.752,142,3.215062991,2,dark purple
939,4068,2020,1106241.02,4827867.744,54,4.364209658,0,pink
940,4069,2020,365466.2,1691940.88,12,4.629541337,0,pink
941,4070,2020,354326.72,1645830.661,25,4.644952153,0,pink
942,4071,2020,1682902.66,5682086.83,66,3.376360954,0,pink
943,4072,2020,1013081.57,4317682.991,51,4.261930252,0,pink
944,4073,2020,2397205.15,10069956.55,92,4.20070704,2,dark purple
945,4074,2020,227473.2,1101328.875,10,4.841576392,0,pink
946,4075,2020,957839.01,4172444.485,46,4.35610206,0,pink
947,4076,2020,328697.0,1389418.803,24,4.227050454,0,pink
948,4077,2020,45570.6,217296.26,18,4.768343186,0,pink
949,4078,2020,502357.3,2244682.345,20,4.46829845,0,pink
950,4079,2020,191.0,620.75,1,3.25,0,pink
951,4080,2020,307483.4,1383937.755,26,4.500853558,0,pink
952,4081,2020,25762.29,109627.195,5,4.255335803,0,pink
953,4082,2020,12318095.12,53063487.41,625,4.307767304,1,purple
954,4083,2020,121691.0,490158.92,13,4.027897872,0,pink
955,4084,2020,1368037.0,5809401.175,63,4.246523431,0,pink
956,4085,2020,2510389.97,11757568.77,176,4.683562678,2,dark purple
957,4086,2020,877834.0,4010434.55,39,4.568556868,0,pink
958,4087,2020,554381.64,2346397.051,23,4.232458079,0,pink
959,4088,2020,274215.0,1064719.35,24,3.882790329,0,pink
960,4089,2020,56506.62,253306.875,11,4.482782283,0,pink
961,4090,2020,607282.56,2807894.241,27,4.623703077,0,pink
962,4091,2020,589283.8,2726452.14,17,4.626721692,0,pink
963,4092,2020,1217376.0,5144184.59,85,4.225633321,0,pink
964,4093,2020,457108.25,1916723.888,32,4.19315094,0,pink
965,4094,2020,2538315.5,11708062.14,121,4.612532264,2,dark purple
966,4095,2020,3968133.86,16533560.83,150,4.16658344,2,dark purple
967,4096,2020,1625917.8,7047055.35,63,4.334201489,2,dark purple
968,4097,2020,11202565.05,43659183.49,385,3.897248826,1,purple
969,4098,2020,125145.0,522188.3,7,4.172666107,0,pink
970,4099,2020,1831771.21,7709380.566,86,4.20870277,2,dark purple
971,4100,2020,1692396.0,7059463.2,80,4.171283317,2,dark purple
972,4101,2020,7472659.5,33440683.93,209,4.475071282,1,purple
973,4102,2020,676558.12,3146685.215,23,4.651019804,0,pink
974,4360,2021,1472362.81,9306710.386,83,6.320935521,2,dark purple
975,4361,2021,1546676.72,10460709.81,69,6.763346002,2,dark purple
976,4362,2021,1007233.1,7433571.721,42,7.380190068,2,dark purple
977,4363,2021,1784345.0,13124593.82,76,7.35541267,2,dark purple
978,4364,2021,6030283.5,33293964.45,290,5.521127564,1,purple
979,4365,2021,154020.0,1044928.03,36,6.784365862,0,pink
980,4366,2021,801324.1,5804213.29,44,7.243278082,0,pink
981,4367,2021,160118.3,1107322.045,16,6.915649523,0,pink
982,4368,2021,729025.61,5194819.642,59,7.125702542,0,pink
983,4369,2021,445659.7,3093536.27,38,6.941476355,0,pink
984,4370,2021,1647716.3,11267026.72,59,6.837965201,2,dark purple
985,4371,2021,575330.0,3778753.4,57,6.567975597,0,pink
986,4372,2021,74759.0,514791.96,6,6.886019877,0,pink
987,4373,2021,47252.0,352300.0,11,7.455769068,0,pink
988,4374,2021,1071257.27,7313699.571,36,6.827211143,2,dark purple
989,4375,2021,943052.5,6634057.825,63,7.034664374,2,dark purple
990,4376,2021,1982973.4,12901658.69,51,6.506218737,2,dark purple
991,4377,2021,2909662.5,19258382.59,102,6.618768531,2,dark purple
992,4378,2021,2064435.1,14577396.8,61,7.061203716,2,dark purple
993,4379,2021,1148784.5,6104645.595,48,5.314004145,0,pink
994,4380,2021,744283.0,5215914.65,19,7.007972304,0,pink
995,4381,2021,30292.0,224660.85,3,7.416507659,0,pink
996,4382,2021,109419.0,769777.1,6,7.035131924,0,pink
997,4383,2021,466128.84,3206687.955,50,6.879402603,0,pink
998,4384,2021,241584.25,1692284.21,11,7.004944279,0,pink
999,4385,2021,180718.99,1281510.08,6,7.091175532,0,pink
1000,4386,2021,5806323.65,39807576.52,176,6.85590038,1,purple
1001,4387,2021,335700.0,2272782.15,24,6.77027748,0,pink
1002,4388,2021,331880.0,2357658.9,16,7.103949922,0,pink
1003,4389,2021,353097.0,2478263.5,16,7.01864785,0,pink
1004,4390,2021,416868.0,2913625.35,27,6.989323599,0,pink
1005,4391,2021,3434243.41,23242699.03,132,6.767924185,2,dark purple
1006,4392,2021,2221483.5,15362198.55,57,6.915288162,2,dark purple
1007,4393,2021,2120382.65,12267243.09,121,5.785391184,2,dark purple
1008,4394,2021,1342966.4,9124701.476,57,6.794437654,2,dark purple
1009,4395,2021,46040.8,342921.11,6,7.448200509,0,pink
1010,4396,2021,144945.98,1008344.7,14,6.956693107,0,pink
1011,4397,2021,1578649.4,9021420.29,63,5.714644613,2,dark purple
1012,4398,2021,1132712.0,8028881.694,61,7.088193375,2,dark purple
1013,4399,2021,2602577.5,17166097.17,96,6.595806338,2,dark purple
1014,4400,2021,3280.28,27911.96,3,8.509017523,0,pink
1015,4401,2021,1211915.09,7894008.898,45,6.513664994,2,dark purple
1016,4402,2021,153594.45,1158243.81,10,7.540922279,0,pink
1017,4403,2021,683088.2,4669323.93,19,6.83560912,0,pink
1018,4404,2021,477450.1,3499289.345,25,7.329120561,0,pink
1019,4405,2021,16993.91,129205.406,4,7.603041678,0,pink
1020,4406,2021,10188969.57,71094091.84,498,6.977554634,1,purple
1021,4407,2021,2168727.65,15203689.8,79,7.010419128,2,dark purple
1022,4408,2021,124285.0,854694.68,7,6.87689327,0,pink
1023,4409,2021,108405.85,750554.99,16,6.92356538,0,pink
1024,4410,2021,1804022.0,11878622.65,60,6.584522057,2,dark purple
1025,4411,2021,3670456.2,25607718.65,165,6.976712772,2,dark purple
1026,4412,2021,1174447.0,8096353.35,32,6.893757956,2,dark purple
1027,4413,2021,480627.28,3408797.33,22,7.092392529,0,pink
1028,4414,2021,244179.0,1613541.35,29,6.608026694,0,pink
1029,4415,2021,652252.9,4608487.789,30,7.065492218,0,pink
1030,4416,2021,575163.0,4067444.35,17,7.071811556,0,pink
1031,4417,2021,1564780.0,10284414.93,87,6.572435058,2,dark purple
1032,4418,2021,498776.0,3340813.1,23,6.69802296,0,pink
1033,4419,2021,2806977.55,20795869.88,113,7.408634202,2,dark purple
1034,4420,2021,4560057.2,30702721.4,165,6.732968481,1,purple
1035,4421,2021,144206.0,1041959.05,11,7.225490271,0,pink
1036,4422,2021,2206382.85,14607679.31,82,6.620645782,2,dark purple
1037,4423,2021,11738298.45,76166259.83,379,6.48869682,1,purple
1038,4424,2021,129769.0,924375.25,5,7.123236289,0,pink
1039,4425,2021,2047624.0,13716115.65,103,6.698551907,2,dark purple
1040,4426,2021,178316.8,1322726.58,17,7.417846103,0,pink
1041,4427,2021,7839728.8,55372980.02,207,7.063124431,1,purple
1042,4428,2021,131455.84,889005.275,8,6.762767443,0,pink
1043,4429,2021,120324.24,785784.738,10,6.530560575,0,pink
1044,4430,2021,1669465.45,10620707.33,42,6.361741317,2,dark purple
1045,4431,2021,968354.85,6682328.6,21,6.900702361,2,dark purple
1046,4686,2022,1299231.29,4474798.95,71,3.444189641,0,pink
1047,4687,2022,1312337.8,5655449.93,60,4.309446798,0,pink
1048,4688,2022,1049877.29,4655605.073,43,4.43442783,0,pink
1049,4689,2022,1518923.3,6649382.8,70,4.377694911,2,dark purple
1050,4690,2022,5477192.0,12156267.18,268,2.219434188,2,dark purple
1051,4691,2022,914278.0,3680469.75,41,4.025547755,0,pink
1052,4692,2022,156404.2,709925.889,12,4.539046196,0,pink
1053,4693,2022,676727.18,2612286.698,48,3.860177004,0,pink
1054,4694,2022,354262.5,1692197.85,44,4.776677887,0,pink
1055,4695,2022,1431961.5,6618007.275,68,4.621637715,2,dark purple
1056,4696,2022,46013.5,246688.0,12,5.36120921,0,pink
1057,4697,2022,1031321.25,4776326.985,37,4.631269825,0,pink
1058,4698,2022,1888145.0,7512688.15,51,3.978872465,2,dark purple
1059,4699,2022,2498095.0,10482974.3,103,4.196387367,2,dark purple
1060,4700,2022,1468899.75,6925487.883,62,4.714745089,2,dark purple
1061,4701,2022,1104337.7,2527510.3,48,2.288711415,0,pink
1062,4702,2022,558344.0,2343200.6,17,4.196697018,0,pink
1063,4703,2022,640962.3,2551256.66,32,3.980353696,0,pink
1064,4704,2022,21429.0,93096.35,3,4.344409445,0,pink
1065,4705,2022,197995.81,829466.98,11,4.189315824,0,pink
1066,4706,2022,192007.0,823758.6,10,4.29025296,0,pink
1067,4707,2022,5080457.15,22796098.55,170,4.487017187,2,dark purple
1068,4708,2022,352137.5,1451048.95,26,4.120688509,0,pink
1069,4709,2022,273947.0,1081135.2,13,3.946512282,0,pink
1070,4710,2022,127622.0,564620.35,15,4.424161587,0,pink
1071,4711,2022,419393.0,1604807.08,19,3.826499441,0,pink
1072,4712,2022,3104299.44,13363685.62,122,4.3048958,2,dark purple
1073,4713,2022,2216056.15,8990756.21,58,4.057097655,2,dark purple
1074,4714,2022,1625044.7,4180897.339,128,2.572789129,0,pink
1075,4715,2022,1023910.43,4387854.931,60,4.285389427,0,pink
1076,4716,2022,38385.84,160777.82,7,4.188466893,0,pink
1077,4717,2022,206767.8,810793.838,18,3.921277094,0,pink
1078,4718,2022,1388903.25,2667213.548,62,1.920373898,0,pink
1079,4719,2022,2586655.8,8938364.199,100,3.455567687,2,dark purple
1080,4720,2022,145362.0,557032.65,10,3.832037603,0,pink
1081,4721,2022,1074121.7,4505380.936,40,4.19447902,0,pink
1082,4722,2022,96757.51,483051.035,7,4.992388033,0,pink
1083,4723,2022,655203.0,2836195.6,18,4.328728043,0,pink
1084,4724,2022,379493.0,1534191.075,26,4.042738799,0,pink
1085,4725,2022,25583.56,103512.845,6,4.046068843,0,pink
1086,4726,2022,10147932.84,41491516.68,655,4.088666858,1,purple
1087,4727,2022,425.0,1936.125,2,4.555588235,0,pink
1088,4728,2022,256.0,746.0,2,2.9140625,0,pink
1089,4729,2022,1838948.0,7560241.319,69,4.111177325,2,dark purple
1090,4730,2022,142735.0,624816.55,8,4.377458577,0,pink
1091,4731,2022,108629.0,415455.36,13,3.824534517,0,pink
1092,4732,2022,1676355.0,6610714.7,60,3.943505224,2,dark purple
1093,4733,2022,2639417.28,12184221.34,163,4.616254289,2,dark purple
1094,4734,2022,1149693.75,4655738.748,33,4.049546888,0,pink
1095,4735,2022,337663.88,1289991.13,22,3.820340896,0,pink
1096,4736,2022,204361.1,759329.05,30,3.715624206,0,pink
1097,4737,2022,80720.55,355490.773,7,4.403968667,0,pink
1098,4738,2022,483072.13,2087109.87,29,4.320493236,0,pink
1099,4739,2022,484228.0,2018493.65,12,4.168477763,0,pink
1100,4740,2022,1463006.5,6331465.74,81,4.327708551,0,pink
1101,4741,2022,494987.0,2182993.45,24,4.410203601,0,pink
1102,4742,2022,2586651.14,11231141.13,109,4.341962067,2,dark purple
1103,4743,2022,4421821.0,17527834.16,154,3.963940232,2,dark purple
1104,4744,2022,86934.0,355650.9,13,4.091044931,0,pink
1105,4745,2022,1886349.17,6542144.463,80,3.468151373,2,dark purple
1106,4746,2022,10991606.05,44990292.71,370,4.093150037,1,purple
1107,4747,2022,124538.0,496891.9,8,3.989881803,0,pink
1108,4748,2022,1999293.0,7852877.75,80,3.927827362,2,dark purple
1109,4749,2022,223031.45,956870.784,17,4.29029531,0,pink
1110,4750,2022,6960663.7,30236179.89,188,4.343864492,1,purple
1111,4751,2022,24907.0,115699.4,6,4.645256354,0,pink
1112,4752,2022,1818154.05,6541451.45,57,3.597853246,2,dark purple
1113,4753,2022,940215.45,4266021.051,25,4.537280313,0,pink
